20400.000000	6217.900000	0.859700	247.730000	-25.420000	0.451900	45788.000000	956.300000	0.525600	0.643900	0.001249	315.500000	1035.000000	613.300000
20600.000000	6278.900000	0.858400	247.340000	-25.810000	0.448100	45405.000000	948.300000	0.522000	0.639500	0.001241	315.300000	1034.000000	612.800000
20800.000000	6339.800000	0.857000	246.940000	-26.210000	0.444300	45024.000000	940.300000	0.518500	0.635200	0.001232	315.000000	1034.000000	612.400000
21000.000000	6400.800000	0.855600	246.540000	-26.610000	0.440600	44645.000000	932.400000	0.515000	0.630800	0.001224	314.800000	1033.000000	611.900000
21200.000000	6461.800000	0.854200	246.150000	-27.000000	0.436900	44269.000000	924.600000	0.511500	0.626500	0.001216	314.500000	1032.000000	611.400000
21400.000000	6522.700000	0.852900	245.750000	-27.400000	0.433200	43896.000000	916.800000	0.508000	0.622300	0.001207	314.300000	1031.000000	610.900000
21600.000000	6583.700000	0.851500	245.360000	-27.790000	0.429600	43525.000000	909.000000	0.504500	0.618000	0.001199	314.000000	1030.000000	610.400000
21800.000000	6644.600000	0.850100	244.960000	-28.190000	0.425900	43157.000000	901.400000	0.501000	0.613800	0.001191	313.800000	1029.000000	609.900000
22000.000000	6705.600000	0.848700	244.560000	-28.590000	0.422300	42791.000000	893.700000	0.497600	0.609500	0.001183	313.500000	1029.000000	609.400000
22200.000000	6766.600000	0.847400	244.170000	-28.980000	0.418700	42428.000000	886.100000	0.494200	0.605300	0.001175	313.200000	1028.000000	608.900000
22400.000000	6827.500000	0.846000	243.770000	-29.380000	0.415200	42068.000000	878.600000	0.490800	0.601200	0.001166	313.000000	1027.000000	608.400000
22600.000000	6888.500000	0.844600	243.370000	-29.780000	0.411600	41710.000000	871.100000	0.487400	0.597000	0.001158	312.700000	1026.000000	607.900000
22800.000000	6949.400000	0.843200	242.980000	-30.170000	0.408100	41354.000000	863.700000	0.484000	0.592900	0.001150	312.500000	1025.000000	607.400000
23000.000000	7010.400000	0.841900	242.580000	-30.570000	0.404600	41001.000000	856.300000	0.480700	0.588800	0.001142	312.200000	1024.000000	606.900000
23200.000000	7071.400000	0.840500	242.190000	-30.960000	0.401200	40650.000000	849.000000	0.477300	0.584700	0.001135	312.000000	1024.000000	606.400000
23400.000000	7132.300000	0.839100	241.790000	-31.360000	0.397700	40302.000000	841.700000	0.474000	0.580700	0.001127	311.700000	1023.000000	605.900000
23600.000000	7193.300000	0.837700	241.390000	-31.760000	0.394300	39956.000000	834.500000	0.470700	0.576600	0.001119	311.500000	1022.000000	605.400000
23800.000000	7254.200000	0.836400	241.000000	-32.150000	0.390900	39612.000000	827.300000	0.467400	0.572600	0.001111	311.200000	1021.000000	604.900000
24000.000000	7315.200000	0.835000	240.600000	-32.550000	0.387600	39271.000000	820.200000	0.464200	0.568600	0.001103	311.000000	1020.000000	604.400000
24200.000000	7376.200000	0.833600	240.200000	-32.950000	0.384200	38932.000000	813.100000	0.460900	0.564600	0.001096	310.700000	1019.000000	603.900000
24400.000000	7437.100000	0.832200	239.810000	-33.340000	0.380900	38596.000000	806.100000	0.457700	0.560700	0.001088	310.400000	1019.000000	603.400000
24600.000000	7498.100000	0.830900	239.410000	-33.740000	0.377600	38262.000000	799.100000	0.454500	0.556700	0.001080	310.200000	1018.000000	602.900000
24800.000000	7559.000000	0.829500	239.020000	-34.130000	0.374300	37930.000000	792.200000	0.451300	0.552800	0.001073	309.900000	1017.000000	602.400000
25000.000000	7620.000000	0.828100	238.620000	-34.530000	0.371100	37601.000000	785.300000	0.448100	0.548900	0.001065	309.700000	1016.000000	601.900000
25200.000000	7681.000000	0.826700	238.220000	-34.930000	0.367900	37274.000000	778.500000	0.445000	0.545100	0.001058	309.400000	1015.000000	601.400000
25400.000000	7741.900000	0.825400	237.830000	-35.320000	0.364700	36949.000000	771.700000	0.441800	0.541200	0.001050	309.200000	1014.000000	600.900000
25600.000000	7802.900000	0.824000	237.430000	-35.720000	0.361500	36627.000000	765.000000	0.438700	0.537400	0.001043	308.900000	1013.000000	600.400000
25800.000000	7863.800000	0.822600	237.040000	-36.110000	0.358300	36307.000000	758.300000	0.435600	0.533600	0.001035	308.600000	1013.000000	599.900000
26000.000000	7924.800000	0.821200	236.640000	-36.510000	0.355200	35989.000000	751.600000	0.432500	0.529800	0.001028	308.400000	1012.000000	599.400000
26200.000000	7985.800000	0.819900	236.240000	-36.910000	0.352100	35673.000000	745.000000	0.429400	0.526000	0.001021	308.100000	1011.000000	598.900000
26400.000000	8046.700000	0.818500	235.850000	-37.300000	0.349000	35360.000000	738.500000	0.426400	0.522300	0.001013	307.900000	1010.000000	598.400000
26600.000000	8107.700000	0.817100	235.450000	-37.700000	0.345900	35049.000000	732.000000	0.423300	0.518600	0.001006	307.600000	1009.000000	597.900000
26800.000000	8168.600000	0.815700	235.050000	-38.100000	0.342900	34740.000000	725.600000	0.420300	0.514900	0.000999	307.300000	1008.000000	597.400000
27000.000000	8229.600000	0.814400	234.660000	-38.490000	0.339800	34433.000000	719.200000	0.417300	0.511200	0.000992	307.100000	1008.000000	596.900000
27200.000000	8290.600000	0.813000	234.260000	-38.890000	0.336800	34129.000000	712.800000	0.414300	0.507500	0.000985	306.800000	1007.000000	596.400000
27400.000000	8351.500000	0.811600	233.870000	-39.280000	0.333800	33826.000000	706.500000	0.411300	0.503900	0.000978	306.600000	1006.000000	595.900000
27600.000000	8412.500000	0.810200	233.470000	-39.680000	0.330900	33526.000000	700.200000	0.408400	0.500300	0.000971	306.300000	1005.000000	595.400000
27800.000000	8473.400000	0.808900	233.070000	-40.080000	0.327900	33228.000000	694.000000	0.405400	0.496700	0.000964	306.000000	1004.000000	594.900000
28000.000000	8534.400000	0.807500	232.680000	-40.470000	0.325000	32932.000000	687.800000	0.402500	0.493100	0.000957	305.800000	1003.000000	594.400000
28200.000000	8595.400000	0.806100	232.280000	-40.870000	0.322100	32639.000000	681.700000	0.399600	0.489500	0.000950	305.500000	1002.000000	593.900000
28400.000000	8656.300000	0.804700	231.880000	-41.270000	0.319200	32347.000000	675.600000	0.396700	0.486000	0.000943	305.300000	1002.000000	593.400000
28600.000000	8717.300000	0.803400	231.490000	-41.660000	0.316400	32058.000000	669.500000	0.393800	0.482400	0.000936	305.000000	1001.000000	592.900000
28800.000000	8778.200000	0.802000	231.090000	-42.060000	0.313500	31770.000000	663.500000	0.391000	0.478900	0.000929	304.700000	1000.000000	592.400000
29000.000000	8839.200000	0.800600	230.700000	-42.450000	0.310700	31485.000000	657.600000	0.388100	0.475400	0.000923	304.500000	999.000000	591.900000
29200.000000	8900.200000	0.799200	230.300000	-42.850000	0.307900	31202.000000	651.700000	0.385300	0.472000	0.000916	304.200000	998.100000	591.400000
29400.000000	8961.100000	0.797900	229.900000	-43.250000	0.305200	30921.000000	645.800000	0.382500	0.468500	0.000909	304.000000	997.200000	590.900000
29600.000000	9022.100000	0.796500	229.510000	-43.640000	0.302400	30642.000000	640.000000	0.379700	0.465100	0.000902	303.700000	996.400000	590.300000
29800.000000	9083.000000	0.795100	229.110000	-44.040000	0.299700	30365.000000	634.200000	0.376900	0.461700	0.000896	303.400000	995.500000	589.800000
30000.000000	9144.000000	0.793700	228.710000	-44.440000	0.297000	30090.000000	628.400000	0.374100	0.458300	0.000889	303.200000	994.700000	589.300000
30200.000000	9205.000000	0.792400	228.320000	-44.830000	0.294300	29817.000000	622.700000	0.371400	0.454900	0.000883	302.900000	993.800000	588.800000
30400.000000	9265.900000	0.791000	227.920000	-45.230000	0.291600	29546.000000	617.100000	0.368600	0.451600	0.000876	302.600000	992.900000	588.300000
30600.000000	9326.900000	0.789600	227.530000	-45.620000	0.288900	29277.000000	611.500000	0.365900	0.448300	0.000870	302.400000	992.100000	587.800000
30800.000000	9387.800000	0.788200	227.130000	-46.020000	0.286300	29010.000000	605.900000	0.363200	0.444900	0.000863	302.100000	991.200000	587.300000
31000.000000	9448.800000	0.786900	226.730000	-46.420000	0.283700	28745.000000	600.300000	0.360500	0.441700	0.000857	301.900000	990.300000	586.800000
31200.000000	9509.800000	0.785500	226.340000	-46.810000	0.281100	28482.000000	594.900000	0.357900	0.438400	0.000851	301.600000	989.500000	586.300000
31400.000000	9570.700000	0.784100	225.940000	-47.210000	0.278500	28221.000000	589.400000	0.355200	0.435100	0.000844	301.300000	988.600000	585.700000
31600.000000	9631.700000	0.782700	225.540000	-47.610000	0.276000	27961.000000	584.000000	0.352600	0.431900	0.000838	301.100000	987.700000	585.200000
31800.000000	9692.600000	0.781400	225.150000	-48.000000	0.273400	27704.000000	578.600000	0.349900	0.428700	0.000832	300.800000	986.900000	584.700000
32000.000000	9753.600000	0.780000	224.750000	-48.400000	0.270900	27449.000000	573.300000	0.347300	0.425500	0.000825	300.500000	986.000000	584.200000
32200.000000	9814.600000	0.778600	224.360000	-48.790000	0.268400	27195.000000	568.000000	0.344700	0.422300	0.000819	300.300000	985.100000	583.700000
32400.000000	9875.500000	0.777200	223.960000	-49.190000	0.265900	26944.000000	562.700000	0.342100	0.419100	0.000813	300.000000	984.300000	583.200000
32600.000000	9936.500000	0.775900	223.560000	-49.590000	0.263500	26694.000000	557.500000	0.339600	0.416000	0.000807	299.700000	983.400000	582.600000
32800.000000	9997.400000	0.774500	223.170000	-49.980000	0.261000	26447.000000	552.300000	0.337000	0.412800	0.000801	299.500000	982.500000	582.100000
33000.000000	10058.400000	0.773100	222.770000	-50.380000	0.258600	26201.000000	547.200000	0.334500	0.409700	0.000795	299.200000	981.700000	581.600000
